9.32	-1.16669	-2.5484
9.33	-1.19206	-2.52668
9.34	-1.21722	-2.50329
9.35	-1.24212	-2.47823
9.36	-1.26677	-2.45155
9.37	-1.29115	-2.42326
9.38	-1.31523	-2.39341
9.39	-1.33901	-2.36203
9.4	-1.36247	-2.32918
9.41	-1.38559	-2.29491
9.42	-1.40836	-2.25927
9.43	-1.43077	-2.22232
9.44	-1.45281	-2.18414
9.45	-1.47445	-2.14478
9.46	-1.4957	-2.10431
9.47	-1.51654	-2.06282
9.48	-1.53695	-2.02038
9.49	-1.55694	-1.97706
9.5	-1.57649	-1.93296
9.51	-1.5956	-1.88814
9.52	-1.61425	-1.8427
9.53	-1.63245	-1.7967
9.54	-1.65018	-1.75025
9.55	-1.66745	-1.70341
9.56	-1.68425	-1.65627
9.57	-1.70058	-1.60891
9.58	-1.71643	-1.5614
9.59	-1.7318	-1.51383
9.6	-1.74671	-1.46626
9.61	-1.76113	-1.41878
9.62	-1.77508	-1.37143
9.63	-1.78856	-1.3243
9.64	-1.80157	-1.27744
9.65	-1.81411	-1.23091
9.66	-1.82619	-1.18477
9.67	-1.83781	-1.13908
9.68	-1.84897	-1.09387
9.69	-1.85969	-1.0492
9.7	-1.86996	-1.0051
9.71	-1.87979	-0.961622
9.72	-1.88919	-0.91879
9.73	-1.89817	-0.876639
9.74	-1.90673	-0.835197
9.75	-1.91487	-0.794487
9.76	-1.92262	-0.754532
9.77	-1.92997	-0.715349
9.78	-1.93693	-0.676954
9.79	-1.94351	-0.639359
9.8	-1.94972	-0.602574
9.81	-1.95556	-0.566606
9.82	-1.96105	-0.531459
9.83	-1.9662	-0.497137
9.84	-1.971	-0.46364
9.85	-1.97547	-0.430966
9.86	-1.97962	-0.399112
9.87	-1.98346	-0.368072
9.88	-1.98698	-0.337841
9.89	-1.99022	-0.30841
9.9	-1.99316	-0.27977
9.91	-1.99581	-0.25191
9.92	-1.9982	-0.224819
9.93	-2.00031	-0.198485
9.94	-2.00217	-0.172894
9.95	-2.00377	-0.148033
9.96	-2.00513	-0.123887
9.97	-2.00625	-0.100441
9.98	-2.00714	-0.0776801
9.99	-2.00781	-0.0555878
10	-2.00826	-0.0341485
